Ref,Type,Date,accCode,accHead,Amount,Comm,traDate,action,brand,department,country
2300240,si,12/19/2023,22310776,Mafraq Hospital,37275,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 13-42-7,0,0,0,0
2300240,si,12/19/2023,44280001,VAT Output Tax Payable,-1775,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 13-42-7,0,0,0,0
2300240,si,12/19/2023,70120001,Credit Sales,-35500,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 13-42-7,0,0,0,0
2300241,si,12/31/2023,22310789,Al Sharq Hospital,61950,Fujairah United Arab Emirates,2023-6-3 13-42-19,0,0,0,0
2300241,si,12/31/2023,44280001,VAT Output Tax Payable,-2950,Fujairah United Arab Emirates,2023-6-3 13-42-19,0,0,0,0
2300241,si,12/31/2023,70120001,Credit Sales,-59000,Fujairah United Arab Emirates,2023-6-3 13-42-19,0,0,0,0
2300242,si,12/31/2023,22310873,Sera Beauty Lounge,14574,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 13-42-31,0,0,0,0
2300242,si,12/31/2023,44280001,VAT Output Tax Payable,-694,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 13-42-31,0,0,0,0
2300242,si,12/31/2023,70120001,Credit Sales,-13880,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 13-42-31,0,0,0,0
2300243,si,12/23/2023,22310269,Flora Beauty Spa,40446,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 13-42-42,0,0,0,0
2300243,si,12/23/2023,44280001,VAT Output Tax Payable,-1926,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 13-42-42,0,0,0,0
2300243,si,12/23/2023,70120001,Credit Sales,-38520,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 13-42-42,0,0,0,0
2300244,si,12/10/2023,22310436,NADA Pharmacy,12306,Sharjah United Arab Emirates,2023-6-3 13-42-51,0,0,0,0
2300244,si,12/10/2023,44280001,VAT Output Tax Payable,-586,Sharjah United Arab Emirates,2023-6-3 13-42-51,0,0,0,0
2300244,si,12/10/2023,70120001,Credit Sales,-11720,Sharjah United Arab Emirates,2023-6-3 13-42-51,0,0,0,0
2300245,si,12/12/2023,22310280,Gulf Beauty Salon - Abu Dhabi,37800,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 13-43-8,0,0,0,0
2300245,si,12/12/2023,44280001,VAT Output Tax Payable,-1800,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 13-43-8,0,0,0,0
2300245,si,12/12/2023,70120001,Credit Sales,-36000,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 13-43-8,0,0,0,0
2300246,si,11/24/2023,22310286,Hamad Pharmacy,13419,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 13-43-20,0,0,0,0
2300246,si,11/24/2023,44280001,VAT Output Tax Payable,-639,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 13-43-20,0,0,0,0
2300246,si,11/24/2023,70120001,Credit Sales,-12780,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 13-43-20,0,0,0,0
2300247,si,12/30/2023,22310916,Alexandria Pharmacy,75600,Nahda 2 Dubai United Arab Emirates,2023-6-3 13-43-32,0,0,0,0
2300247,si,12/30/2023,44280001,VAT Output Tax Payable,-3600,Nahda 2 Dubai United Arab Emirates,2023-6-3 13-43-32,0,0,0,0
2300247,si,12/30/2023,70120001,Credit Sales,-72000,Nahda 2 Dubai United Arab Emirates,2023-6-3 13-43-32,0,0,0,0
2300248,si,12/31/2023,22311027,Visage Pharmacy,110775,Corniche Road Abudhabi,2023-6-3 13-43-42,0,0,0,0
2300248,si,12/31/2023,44280001,VAT Output Tax Payable,-5275,Corniche Road Abudhabi,2023-6-3 13-43-42,0,0,0,0
2300248,si,12/31/2023,70120001,Credit Sales,-105500,Corniche Road Abudhabi,2023-6-3 13-43-42,0,0,0,0
2300249,si,12/31/2023,22311066,American European Medical Center,17850,American European Medical Center-Abudhabi,2023-6-3 13-43-54,0,0,0,0
2300249,si,12/31/2023,44280001,VAT Output Tax Payable,-850,American European Medical Center-Abudhabi,2023-6-3 13-43-54,0,0,0,0
2300249,si,12/31/2023,70120001,Credit Sales,-17000,American European Medical Center-Abudhabi,2023-6-3 13-43-54,0,0,0,0
2300250,si,12/28/2023,22310888,Heavenly Spa,57750,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 13-44-4,0,0,0,0
2300250,si,12/28/2023,44280001,VAT Output Tax Payable,-2750,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 13-44-4,0,0,0,0
2300250,si,12/28/2023,70120001,Credit Sales,-55000,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 13-44-4,0,0,0,0
2300251,si,12/30/2023,22311052,Top Medical Group,10658,Dubai,2023-6-3 13-44-16,0,0,0,0
2300251,si,12/30/2023,44280001,VAT Output Tax Payable,-508,Dubai,2023-6-3 13-44-16,0,0,0,0
2300251,si,12/30/2023,70120001,Credit Sales,-10150,Dubai,2023-6-3 13-44-16,0,0,0,0
2300252,si,12/31/2023,22311134,Al Dar Medical Center,174300,FujirahkhorfkanCornish area,2023-6-3 13-44-25,0,0,0,0
2300252,si,12/31/2023,44280001,VAT Output Tax Payable,-8300,FujirahkhorfkanCornish area,2023-6-3 13-44-25,0,0,0,0
2300252,si,12/31/2023,70120001,Credit Sales,-166000,FujirahkhorfkanCornish area,2023-6-3 13-44-25,0,0,0,0
2300253,si,12/26/2023,22311242,ICON CLINIC LLC,110250,Dr. Abeer Sawwaf Abudhabi,2023-6-3 13-44-40,0,0,0,0
2300253,si,12/26/2023,44280001,VAT Output Tax Payable,-5250,Dr. Abeer Sawwaf Abudhabi,2023-6-3 13-44-40,0,0,0,0
2300253,si,12/26/2023,70120001,Credit Sales,-105000,Dr. Abeer Sawwaf Abudhabi,2023-6-3 13-44-40,0,0,0,0
2300254,si,12/13/2023,22310341,Kaya Trading,7539,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 13-44-54,0,0,0,0
2300254,si,12/13/2023,44280001,VAT Output Tax Payable,-359,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 13-44-54,0,0,0,0
2300254,si,12/13/2023,70120001,Credit Sales,-7180,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 13-44-54,0,0,0,0
2300255,si,12/30/2023,22311664,Unicare Clinic,37039,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 13-45-4,0,0,0,0
2300255,si,12/30/2023,44280001,VAT Output Tax Payable,-1764,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 13-45-4,0,0,0,0
2300255,si,12/30/2023,70120001,Credit Sales,-35275,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 13-45-4,0,0,0,0
2300256,si,12/27/2023,22311663,Zulekha Hospital LLC,81900,"Al Qusais road,",2023-6-3 13-45-17,0,0,0,0
2300256,si,12/27/2023,44280001,VAT Output Tax Payable,-3900,"Al Qusais road,",2023-6-3 13-45-17,0,0,0,0
2300256,si,12/27/2023,70120001,Credit Sales,-78000,"Al Qusais road,",2023-6-3 13-45-17,0,0,0,0
2300257,si,12/23/2023,22311863,Beverly Hills Speciality Center LLC,18900,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 13-45-30,0,0,0,0
2300257,si,12/23/2023,44280001,VAT Output Tax Payable,-900,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 13-45-30,0,0,0,0
2300257,si,12/23/2023,70120001,Credit Sales,-18000,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 13-45-30,0,0,0,0
2300258,si,12/9/2023,22310439,NAS Medical,4095,Dubai United Arab Emirates,2023-6-3 13-45-42,0,0,0,0
2300258,si,12/9/2023,44280001,VAT Output Tax Payable,-195,Dubai United Arab Emirates,2023-6-3 13-45-42,0,0,0,0
2300258,si,12/9/2023,70120001,Credit Sales,-3900,Dubai United Arab Emirates,2023-6-3 13-45-42,0,0,0,0
2300259,si,12/11/2023,22310802,Elite Medical Centre,58800,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 13-45-53,0,0,0,0
2300259,si,12/11/2023,44280001,VAT Output Tax Payable,-2800,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 13-45-53,0,0,0,0
2300259,si,12/11/2023,70120001,Credit Sales,-56000,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 13-45-53,0,0,0,0
2300260,si,11/26/2023,22310646,American Hospital Dubai LLC,103824,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 13-46-7,0,0,0,0
2300260,si,11/26/2023,44280001,VAT Output Tax Payable,-4944,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 13-46-7,0,0,0,0
2300260,si,11/26/2023,70120001,Credit Sales,-98880,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 13-46-7,0,0,0,0
2300261,si,11/28/2023,22310298,HANI Pharmacy Abu Dhabi,39900,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 13-46-18,0,0,0,0
2300261,si,11/28/2023,44280001,VAT Output Tax Payable,-1900,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 13-46-18,0,0,0,0
2300261,si,11/28/2023,70120001,Credit Sales,-38000,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 13-46-18,0,0,0,0
2300262,si,12/1/2023,22310580,Al Qaser Medical Center,19425,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 13-46-31,0,0,0,0
2300262,si,12/1/2023,44280001,VAT Output Tax Payable,-925,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 13-46-31,0,0,0,0
2300262,si,12/1/2023,70120001,Credit Sales,-18500,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 13-46-31,0,0,0,0
2300263,si,11/30/2023,22310359,Life Pharmacy LLC,75600,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 13-46-45,0,0,0,0
2300263,si,11/30/2023,44280001,VAT Output Tax Payable,-3600,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 13-46-45,0,0,0,0
2300263,si,11/30/2023,70120001,Credit Sales,-72000,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 13-46-45,0,0,0,0
2300264,si,12/28/2023,22310807,Aesthetica Clinic LLC,19152,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 13-46-56,0,0,0,0
2300264,si,12/28/2023,44280001,VAT Output Tax Payable,-912,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 13-46-56,0,0,0,0
2300264,si,12/28/2023,70120001,Credit Sales,-18240,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 13-46-56,0,0,0,0
2300265,si,12/31/2023,22311809,Carmen Beauty Salon,11550,"khalidiya street,",2023-6-3 13-47-7,0,0,0,0
2300265,si,12/31/2023,44280001,VAT Output Tax Payable,-550,"khalidiya street,",2023-6-3 13-47-7,0,0,0,0
2300265,si,12/31/2023,70120001,Credit Sales,-11000,"khalidiya street,",2023-6-3 13-47-7,0,0,0,0
2300001,jl,6/10/2023,63110001,Salaries -selling,1500,Salary Expense for the month of Jan 2023,2023-6-11 4-6-48, ,ADSS,Medical,United Arab Emirates
2300001,jl,6/10/2023,51210001,BANK OF SHARJAH ( 011-06-277565) DH,-1500,Salary Expense for the month of Jan 2023,2023-6-11 4-6-48, ,ADSS,Medical,United Arab Emirates
2300002,jl,6/10/2023,63110002,Salaries-admin,2200,Admin Salary for the month of January 2023,2023-6-11 4-48-6, ,ADSS,Finance,United Arab Emirates
2300002,jl,6/10/2023,51210001,BANK OF SHARJAH ( 011-06-277565) DH,-2200,Admin Salary for the month of January 2023,2023-6-11 4-48-6, ,Caviation,Finance,United Arab Emirates
2300003,jl,6/10/2023,65300001,Depreciation,1800,Depreciation Expense for Funiture,2023-6-11 4-52-54, ,ADSS,Medical,United Arab Emirates
2300003,jl,6/10/2023,22420001,Equipments (Demo),-1800,Depreciation Expense for Funiture,2023-6-11 4-52-54, ,Bruun MCI,Cosmetics,United Arab Emirates
2300004,jl,6/11/2023,22500001,Moter Vehicle,50000,Purchase of Moter Vehicle,2023-6-11 5-7-53, ,Crio,Medical,Saudi Arabia
2300004,jl,6/11/2023,51210001,BANK OF SHARJAH ( 011-06-277565) DH,-50000,Purchase of Moter Vehicle,2023-6-11 5-7-53, ,Crio,Medical,Saudi Arabia
2300005,jl,6/11/2023,63120005,Consultancy fee,1900,Consultancy fee to ABC for the month of January 2023,2023-6-11 12-29-25, ,ADSS,Medical,United Arab Emirates
2300005,jl,6/11/2023,51210001,BANK OF SHARJAH ( 011-06-277565) DH,-1900,Consultancy fee to ABC for the month of January 2023,2023-6-11 12-29-25, ,ADSS,Medical,United Arab Emirates
2300007,jl,6/11/2023,63120004,Trade license,10000,License Renewal fee for the year 2023-24,2023-6-11 13-56-35, ,Crio,Cosmetics,United Arab Emirates
2300007,jl,6/11/2023,51210001,BANK OF SHARJAH ( 011-06-277565) DH,-10000,License Renewal fee for the year 2023-24,2023-6-11 13-56-35, ,Crio,Cosmetics,United Arab Emirates
2300006,jl,6/15/2023,51210001,BANK OF SHARJAH ( 011-06-277565) DH,30000,Disposal of Moter Vehicle with Gain to local market ,2023-6-11 21-55-34, ,ADSS,Medical,United Arab Emirates
2300006,jl,6/15/2023,22500001,Moter Vehicle,-22500,Disposal of Moter Vehicle with Gain to local market ,2023-6-11 21-55-34, ,Bruun MCI,Medical,United Arab Emirates
2300006,jl,6/15/2023,77270005,Gain on Disposal of Fixed Asset,-7500,Disposal of Moter Vehicle with Gain to local market ,2023-6-11 21-55-34, ,Caviation,Medical,United Arab Emirates
2300270,dl,6/11/2023,60110001,Cogs1,26000,"Villa 813, Jumeirah Beach Road,",2023-6-12 0-39-58, ,0,0,0
2300270,dl,6/11/2023,37000001,Inventory at Cost,-26000,"Villa 813, Jumeirah Beach Road,",2023-6-12 0-39-58, ,0,0,0
2300266,si,2023-05-01,22310102,Health & Aesthetic Medical Center,39690,Buheira Corniche - Sharjah United Arab Emirates,2023-6-12 15-27-33,0,0,0,0
2300266,si,2023-05-01,44280001,VAT Output Tax Payable,-1890,Buheira Corniche - Sharjah United Arab Emirates,2023-6-12 15-27-33,0,0,0,0
2300266,si,2023-05-01,70120001,Credit Sales,-37800,Buheira Corniche - Sharjah United Arab Emirates,2023-6-12 15-27-33,0,0,0,0
2300267,si,2023-06-15,22311988,Glamour Care Clinics LLC,34860,"Villa 813, Jumeirah Beach Road,",2023-6-12 15-27-52,0,0,0,0
2300267,si,2023-06-15,44280001,VAT Output Tax Payable,-1660,"Villa 813, Jumeirah Beach Road,",2023-6-12 15-27-52,0,0,0,0
2300267,si,2023-06-15,70120001,Credit Sales,-33200,"Villa 813, Jumeirah Beach Road,",2023-6-12 15-27-52,0,0,0,0
2300268,si,2023-06-14,22310029,Al Jameya Pharmacy,129893,asdfghj,2023-6-14 23-19-24,0,0,0,0
2300268,si,2023-06-14,44280001,VAT Output Tax Payable,-6186,asdfghj,2023-6-14 23-19-24,0,0,0,0
2300268,si,2023-06-14,70120001,Credit Sales,-123707,asdfghj,2023-6-14 23-19-24,0,0,0,0
2300271,dl,2023-06-14,60110001,Cogs1,119350,asdfghj,2023-6-17 13-40-15, ,0,0,0
2300271,dl,2023-06-14,37000001,Inventory at Cost,-119350,asdfghj,2023-6-17 13-40-15, ,0,0,0
2300272,dl,2023-06-17,60110001,Cogs1,279450,"Microneedling RF, Diode Laser Hair Removal Device to  Al Jameya Pharmacy ",2023-6-17 20-10-57, 
2300272,dl,2023-06-17,37000001,Inventory at Cost,-279450,"Microneedling RF, Diode Laser Hair Removal Device to  Al Jameya Pharmacy ",2023-6-17 20-10-57, 
